timestamp,prediction_mwh,lead_time_min,quarter_hour,method,baseline_pred,reg_cumulative_mean,created_at,pred_date,settlement_start,balancing_energy_mw_mean,balancing_energy_mw_first,balancing_energy_mw_last,balancing_energy_mw_std,import_deviation_mean,import_deviation_first,import_deviation_last,frequency_hz_mean,frequency_hz_first,frequency_hz_last,frequency_hz_min,frequency_hz_max,freq_deviation_mean,freq_deviation_sum,generation_mw_mean,generation_mw_first,generation_mw_last,load_mw_mean,load_mw_first,load_mw_last,cross_border_measured_mw_mean,cross_border_scheduled_mw_mean,reg_full_period_mean,actual_imbalance,actual_sign,model_pred_sign,baseline_pred_sign,import_dev_sign,freq_dev_sign,abs_actual,sign_correct,prev_actual,prev_sign,sign_flip,model_import_disagree,model_import_agree,model_freq_agree,vote_sum,majority_sign,model_uncertain,conditional_sign,reg_first,reg_final
2026-01-30 12:00:15.722967+00:00,4.69339605580033,12,12:00,lgbm_v4,6.52275,-26.091,2026-01-30 12:00:15.733522+00,2026-01-30,2026-01-30 13:00:00,-22.767599999999998,-26.091,-19.086,3.8493498541961606,8.8,9,-11,50.0166,50.011,50.032,50.006,50.032,0.01659999999999968,0.08299999999999841,3791.8,3821,3772,3988.4,4003,3992,-200.4,-209.2,-22.7676,4.044,1.0,1.0,1.0,1,1.0,4.044,True,6.466,1.0,False,False,True,True,3.0,1.0,False,1.0,-26.091,-22.7676
2026-01-30 12:15:16.165274+00:00,0.3962471981236681,12,12:15,lgbm_v4,-2.6035,10.414,2026-01-30 12:15:16.176096+00,2026-01-30,2026-01-30 13:15:00,7.3372,10.414,-21.258,18.029535038375226,3.0,0,63,50.001999999999995,50.006,49.998,49.987,50.02,0.002000000000001023,0.010000000000005116,3783.4,3778,3791,3958.6,3975,3896,-178.6,-181.6,7.337199999999998,0.188,1.0,1.0,-1.0,0,1.0,0.188,True,4.044,1.0,False,True,False,True,2.0,1.0,True,0.0,10.414,7.337199999999998
2026-01-30 12:30:16.000692+00:00,2.026262027998207,12,12:30,lgbm_v4,7.578,-30.312,2026-01-30 12:30:16.011418+00,2026-01-30,2026-01-30 13:30:00,4.8244,-30.312,13.771,22.66342382121466,3.6,1,17,50.0,50.036,49.994,49.979,50.036,0.0,0.0,3779.0,3788,3777,3915.8,3943,3895,-139.8,-143.4,4.8244,-1.599,-1.0,1.0,1.0,1,0.0,1.599,False,0.188,1.0,True,False,True,False,2.0,1.0,True,1.0,-30.312,4.8244
2026-01-30 12:45:16.383026+00:00,1.6361895815832788,12,12:45,lgbm_v4,5.80825,-23.233,2026-01-30 12:45:16.387205+00,2026-01-30,2026-01-30 13:45:00,-5.4976,-23.233,-5.527,14.782868118196822,5.2,15,6,50.0034,50.021,50.014,49.992,50.021,0.0033999999999991815,0.016999999999995907,3773.2,3784,3763,3916.8,3911,3907,-146.4,-151.6,-5.497600000000001,0.32,1.0,1.0,1.0,1,1.0,0.32,True,-1.599,-1.0,True,False,True,True,3.0,1.0,True,1.0,-23.233,-5.497600000000001
2026-01-30 13:00:19.014736+00:00,0.6270819251887519,12,13:00,lgbm_v4,0.45225,-1.809,2026-01-30 13:00:19.018553+00,2026-01-30,2026-01-30 14:00:00,20.2506,-1.809,17.471,19.523742579229015,-2.8,-30,-1,50.0052,50.013,50.013,49.985,50.025,0.0051999999999992495,0.02599999999999625,3770.8,3756,3781,3891.4,3922,3889,-122.6,-119.8,20.2506,-6.68,-1.0,1.0,1.0,-1,1.0,6.68,False,0.32,1.0,True,True,False,True,1.0,1.0,True,-1.0,-1.809,20.2506
2026-01-30 13:15:15.592291+00:00,-5.613091475793554,12,13:15,lgbm_v4,-8.1375,32.55,2026-01-30 13:15:15.59678+00,2026-01-30,2026-01-30 14:15:00,45.9508,32.55,46.879,9.09943329004615,-28.0,-24,-6,50.003,49.993,50.014,49.993,50.014,0.003000000000001535,0.015000000000007674,3785.4,3788,3787,3879.0,3900,3852,-95.8,-67.8,45.9508,-11.351,-1.0,-1.0,-1.0,-1,1.0,11.351,True,-6.68,-1.0,False,False,True,False,-1.0,-1.0,False,-1.0,32.55,45.9508
2026-01-30 13:30:16.300050+00:00,-9.934209560033093,12,13:30,lgbm_v4,-11.71975,46.879,2026-01-30 13:30:16.304278+00,2026-01-30,2026-01-30 14:30:00,24.3014,46.879,12.746,16.949774550123077,-4.2,-5,-26,50.0104,50.018,50.013,49.998,50.018,0.01039999999999992,0.0519999999999996,3801.6,3792,3805,3882.4,3863,3913,-82.2,-78.0,24.3014,-4.137,-1.0,-1.0,-1.0,-1,1.0,4.137,True,-11.351,-1.0,False,False,True,False,-1.0,-1.0,False,-1.0,46.879,24.3014
2026-01-30 13:45:15.436516+00:00,-3.58055563823057,12,13:45,lgbm_v4,-2.47475,9.899,2026-01-30 13:45:15.447614+00,2026-01-30,2026-01-30 14:45:00,17.400799999999997,9.899,38.793,15.54565631293835,5.6,-61,52,49.9958,50.009,49.996,49.984,50.009,-0.004199999999998738,-0.02099999999999369,3815.2,3798,3841,3899.8,3947,3864,-86.4,-92.0,17.400799999999997,-8.21,-1.0,-1.0,-1.0,-1,-1.0,8.21,True,-4.137,-1.0,False,False,True,True,-3.0,-1.0,False,-1.0,9.899,17.400799999999997
2026-01-30 14:00:15.480867+00:00,-7.941361463386028,12,14:00,lgbm_v4,-9.69825,38.793,2026-01-30 14:00:15.484712+00,2026-01-30,2026-01-30 15:00:00,-5.451400000000001,38.793,0.608,32.888808541812516,41.4,30,13,50.0068,50.017,50.0,49.978,50.022,0.006800000000001205,0.034000000000006025,3965.8,3906,3965,3828.0,3879,3815,136.2,94.8,-5.451400000000001,2.719,1.0,-1.0,-1.0,1,1.0,2.719,False,-8.21,-1.0,True,True,False,False,1.0,1.0,False,-1.0,38.793,-5.451400000000001
2026-01-30 14:15:15.675503+00:00,-2.5541096475610963,12,14:15,lgbm_v4,-2.60725,10.429,2026-01-30 14:15:15.680522+00,2026-01-30,2026-01-30 15:15:00,-11.8874,10.429,-6.289,15.562103675274754,16.0,30,-12,49.9942,49.98,50.0,49.98,50.007,-0.005800000000002114,-0.029000000000010573,3946.0,3964,3933,3806.8,3801,3826,136.8,120.8,-11.8874,3.381,1.0,-1.0,-1.0,1,-1.0,3.381,False,2.719,1.0,False,True,False,True,-1.0,-1.0,True,1.0,10.429,-11.8874
2026-01-30 14:30:15.646811+00:00,-0.1953321887416244,12,14:30,lgbm_v4,-0.809,3.236,2026-01-30 14:30:15.651368+00,2026-01-30,2026-01-30 15:30:00,-0.1629999999999998,3.236,3.03,7.031179915206266,12.8,29,14,50.0058,50.027,49.998,49.989,50.027,0.005799999999999273,0.028999999999996362,3934.6,3929,3945,3799.4,3780,3807,134.2,121.4,-0.1629999999999996,0.42,1.0,-1.0,-1.0,1,1.0,0.42,False,3.381,1.0,False,True,False,False,1.0,1.0,True,1.0,3.236,-0.1629999999999996
2026-01-30 14:45:15.619437+00:00,0.0994194091526528,12,14:45,lgbm_v4,1.17575,-4.703,2026-01-30 14:45:15.635769+00,2026-01-30,2026-01-30 15:45:00,0.06279999999999983,-4.703,5.001,8.844916319558935,-1.4,7,10,49.9996,50.0,50.003,49.99,50.009,-0.00039999999999906777,-0.001999999999995339,3938.4,3937,3949,3814.4,3806,3817,122.6,124.0,0.0627999999999998,0.551,1.0,1.0,1.0,1,-1.0,0.551,True,0.42,1.0,False,False,True,False,1.0,1.0,True,1.0,-4.703,0.0627999999999998
2026-01-30 15:00:15.217452+00:00,0.2687316481665922,12,15:00,lgbm_v4,-1.25025,5.001,2026-01-30 15:00:15.22565+00,2026-01-30,2026-01-30 16:00:00,-0.5358,5.001,4.057,7.983026819446369,15.2,58,-5,50.0072,50.017,50.002,49.994,50.026,0.007200000000001694,0.03600000000000847,4017.2,3965,4038,3930.0,3808,3983,87.0,71.8,-0.5358,-0.252,-1.0,1.0,-1.0,1,1.0,0.252,False,0.551,1.0,True,False,True,True,3.0,1.0,True,1.0,5.001,-0.5358
2026-01-30 15:15:15.646200+00:00,0.9578596039730998,12,15:15,lgbm_v4,-3.4155,13.662,2026-01-30 15:15:15.656511+00,2026-01-30,2026-01-30 16:15:00,-2.3147999999999995,13.662,-26.516,16.436270157794315,43.0,63,75,49.994600000000005,49.994,50.001,49.987,50.001,-0.005400000000000205,-0.027000000000001023,4050.0,4054,4048,3931.2,3923,3896,117.6,74.6,-2.3147999999999995,2.84,1.0,1.0,-1.0,1,-1.0,2.84,True,-0.252,-1.0,True,False,True,False,1.0,1.0,True,1.0,13.662,-2.3147999999999995
2026-01-30 15:30:15.707354+00:00,2.7716352957927164,12,15:30,lgbm_v4,8.243,-32.972,2026-01-30 15:30:15.711768+00,2026-01-30,2026-01-30 16:30:00,-18.7624,-32.972,-11.667,14.734541859182455,35.0,41,16,50.007400000000004,50.023,50.005,49.99,50.023,0.007400000000002649,0.037000000000013245,4042.6,4047,4039,3936.6,3931,3953,105.0,70.0,-18.7624,2.814,1.0,1.0,1.0,1,1.0,2.814,True,2.84,1.0,False,False,True,True,3.0,1.0,True,1.0,-32.972,-18.7624
2026-01-30 15:45:15.535045+00:00,1.1885879376094552,12,15:45,lgbm_v4,-0.9785,3.914,2026-01-30 15:45:15.538769+00,2026-01-30,2026-01-30 16:45:00,8.3052,3.914,16.162,14.475622860519682,-0.4,-4,26,49.998599999999996,50.006,50.022,49.983,50.022,-0.0014000000000010005,-0.007000000000005002,4030.0,4032,4035,3954.4,3963,3935,73.4,73.8,8.3052,-1.635,-1.0,1.0,-1.0,-1,-1.0,1.635,False,2.814,1.0,True,True,False,False,-1.0,-1.0,True,-1.0,3.914,8.3052
2026-01-30 16:00:17.695164+00:00,0.2394375462654199,12,16:00,lgbm_v4,1.16025,-4.641,2026-01-30 16:00:17.699877+00,2026-01-30,2026-01-30 17:00:00,-15.861,-4.641,-26.044,9.991298964599148,18.8,7,40,49.9936,50.0,49.999,49.985,50.0,-0.006399999999999295,-0.031999999999996476,4036.4,4047,4030,3964.8,3975,3939,70.6,51.8,-15.861,4.382,1.0,1.0,1.0,1,-1.0,4.382,True,-1.635,-1.0,True,False,True,False,1.0,1.0,True,1.0,-4.641,-15.861
2026-01-30 16:15:15.781588+00:00,3.247055498044407,12,16:15,lgbm_v4,3.78325,-15.133,2026-01-30 16:15:15.785621+00,2026-01-30,2026-01-30 17:15:00,5.010800000000001,-15.133,7.431,12.468461942035994,16.0,16,24,49.9978,49.991,50.004,49.99,50.005,-0.002199999999999136,-0.01099999999999568,4033.6,4036,4030,3932.4,3955,3910,100.2,84.2,5.010800000000001,-2.784,-1.0,1.0,1.0,1,-1.0,2.784,False,4.382,1.0,True,False,True,False,1.0,1.0,False,1.0,-15.133,5.010800000000001
2026-01-30 16:30:15.457890+00:00,-1.207436703949022,12,16:30,lgbm_v4,-3.61475,14.459,2026-01-30 16:30:15.472506+00,2026-01-30,2026-01-30 17:30:00,10.6634,14.459,14.223,6.71302974073555,5.6,-3,18,50.007600000000004,49.997,50.012,49.991,50.024,0.0076000000000007615,0.03800000000000381,4041.2,4041,4051,3917.2,3940,3902,123.0,117.4,10.6634,-2.718,-1.0,-1.0,-1.0,-1,1.0,2.718,True,-2.784,-1.0,False,False,True,False,-1.0,-1.0,True,-1.0,14.459,10.6634
2026-01-30 16:45:15.626280+00:00,-1.76587144892736,12,16:45,lgbm_v4,-4.37625,17.505,2026-01-30 16:45:15.630546+00,2026-01-30,2026-01-30 17:45:00,30.8548,17.505,27.894,8.973634475506564,-24.8,-38,-6,50.021,50.018,50.006,50.006,50.045,0.021000000000000796,0.10500000000000398,4060.0,4038,4078,3898.0,3923,3879,161.2,186.0,30.8548,-7.618,-1.0,-1.0,-1.0,-1,1.0,7.618,True,-2.718,-1.0,False,False,True,False,-1.0,-1.0,True,-1.0,17.505,30.8548
2026-01-30 17:00:15.755927+00:00,-1.5748039354240009,12,17:00,lgbm_v4,-4.56025,18.241,2026-01-30 17:00:15.769132+00,2026-01-30,2026-01-30 18:00:00,45.6262,18.241,26.176,26.007807312420628,-21.0,20,-68,49.9758,49.992,49.995,49.956,49.995,-0.024200000000000443,-0.12100000000000222,4098.2,4086,4102,3877.2,3847,3919,219.2,240.2,45.6262,-13.332,-1.0,-1.0,-1.0,1,-1.0,13.332,True,-7.618,-1.0,False,True,False,True,-1.0,-1.0,True,1.0,18.241,45.6262
2026-01-30 17:15:15.559688+00:00,-7.670666588067888,12,17:15,lgbm_v4,-13.0755,52.302,2026-01-30 17:15:15.564396+00,2026-01-30,2026-01-30 18:15:00,29.1762,52.302,14.939,14.813529008983647,-8.2,-22,5,49.9972,49.99,50.008,49.985,50.008,-0.0027999999999991586,-0.013999999999995794,4106.4,4107,4105,3858.4,3876,3843,246.4,254.6,29.1762,-4.359,-1.0,-1.0,-1.0,-1,-1.0,4.359,True,-13.332,-1.0,False,False,True,True,-3.0,-1.0,False,-1.0,52.302,29.1762
2026-01-30 17:30:15.550446+00:00,-2.273229786759872,12,17:30,lgbm_v4,1.94175,-7.767,2026-01-30 17:30:15.566289+00,2026-01-30,2026-01-30 18:30:00,10.38,-7.767,21.582,20.158598996458064,-6.2,-23,-17,50.0098,50.022,49.986,49.986,50.022,0.009799999999999897,0.04899999999999949,4102.6,4104,4106,3862.6,3875,3878,239.0,245.2,10.38,-4.177,-1.0,-1.0,1.0,-1,1.0,4.177,True,-4.359,-1.0,False,False,True,False,-1.0,-1.0,True,-1.0,-7.767,10.38
2026-01-30 17:45:15.908475+00:00,-4.389778831199691,12,17:45,lgbm_v4,-6.54225,26.169,2026-01-30 17:45:15.920943+00,2026-01-30,2026-01-30 18:45:00,40.8624,26.169,35.363,10.067134115526624,-30.6,-37,30,49.989799999999995,49.986,50.009,49.98,50.009,-0.010200000000001808,-0.05100000000000904,4104.6,4104,4103,3872.8,3888,3808,230.0,260.6,40.8624,-10.419,-1.0,-1.0,-1.0,-1,-1.0,10.419,True,-4.177,-1.0,False,False,True,True,-3.0,-1.0,False,-1.0,26.169,40.8624
2026-01-30 18:00:16.024809+00:00,-5.739527561977821,12,18:00,lgbm_v4,-7.25325,29.013,2026-01-30 18:00:16.030584+00,2026-01-30,2026-01-30 19:00:00,16.708800000000004,29.013,-0.046,14.174037805085748,6.2,-45,51,49.9944,49.997,49.997,49.977,50.013,-0.00560000000000116,-0.028000000000005798,4094.0,4101,4083,3829.8,3884,3774,262.6,256.4,16.7088,-3.567,-1.0,-1.0,-1.0,-1,-1.0,3.567,True,-10.419,-1.0,False,False,True,True,-3.0,-1.0,False,-1.0,29.013,16.7088
2026-01-30 18:15:15.772403+00:00,-3.9804973155122703,12,18:15,lgbm_v4,-3.78475,15.139,2026-01-30 18:15:15.777439+00,2026-01-30,2026-01-30 19:15:00,24.1164,15.139,15.006,11.224960592358443,-23.8,-54,-25,50.0034,50.006,50.002,49.985,50.015,0.0034000000000006026,0.017000000000003013,4079.8,4081,4080,3832.8,3873,3831,245.8,269.6,24.1164,-5.577,-1.0,-1.0,-1.0,-1,1.0,5.577,True,-3.567,-1.0,False,False,True,False,-1.0,-1.0,False,-1.0,15.139,24.1164
2026-01-30 18:30:15.685657+00:00,-3.07439244906972,12,18:30,lgbm_v4,-1.3885,5.554,2026-01-30 18:30:15.69151+00,2026-01-30,2026-01-30 19:30:00,-1.5652000000000001,5.554,-17.241,14.454662092210942,14.4,8,-6,49.9982,49.995,50.009,49.971,50.028,-0.0018000000000014892,-0.009000000000007446,4078.6,4082,4052,3780.8,3796,3772,296.6,282.2,-1.5652,-0.471,-1.0,-1.0,-1.0,1,-1.0,0.471,True,-5.577,-1.0,False,True,False,True,-1.0,-1.0,False,-1.0,5.554,-1.5652
2026-01-30 18:45:15.794333+00:00,-3.072155071345653,12,18:45,lgbm_v4,-6.04025,24.161,2026-01-30 18:45:15.799739+00,2026-01-30,2026-01-30 19:45:00,13.0452,24.161,-38.859,39.63434237123154,-10.0,-65,35,49.999399999999994,49.976,50.016,49.976,50.018,-0.0006000000000014438,-0.003000000000007219,4070.4,4021,4096,3783.6,3793,3780,286.0,296.0,13.0452,1.504,1.0,-1.0,-1.0,-1,-1.0,1.504,False,-0.471,-1.0,True,False,True,True,-3.0,-1.0,False,-1.0,24.161,13.0452
2026-01-30 19:00:21.117108+00:00,1.346686068265674,12,19:00,lgbm_v4,18.247,-72.988,2026-01-30 19:00:21.129142+00,2026-01-30,2026-01-30 20:00:00,-19.0918,-72.988,8.52,33.73859674319607,-2.8,50,16,50.0102,50.021,50.003,49.985,50.03,0.010200000000000386,0.05100000000000193,3888.2,4014,3841,3782.4,3755,3754,104.6,107.4,-19.0918,0.206,1.0,1.0,1.0,1,1.0,0.206,True,1.504,1.0,False,False,True,True,3.0,1.0,True,1.0,-72.988,-19.0918
2026-01-30 19:15:15.644323+00:00,-0.1966746030524953,12,19:15,lgbm_v4,-5.16425,20.657,2026-01-30 19:15:15.656258+00,2026-01-30,2026-01-30 20:15:00,23.219,20.657,6.083,10.367642571963987,7.6,-5,45,49.9892,49.997,49.997,49.973,49.997,-0.01080000000000041,-0.054000000000002046,3858.6,3833,3869,3725.2,3745,3680,132.0,124.4,23.219,-5.303,-1.0,-1.0,-1.0,-1,-1.0,5.303,True,0.206,1.0,True,False,True,True,-3.0,-1.0,True,-1.0,20.657,23.219
2026-01-30 19:30:15.715015+00:00,-1.951395760721211,12,19:30,lgbm_v4,-2.12125,8.485,2026-01-30 19:30:15.719288+00,2026-01-30,2026-01-30 20:30:00,8.145599999999998,8.485,-4.94,7.777814333088699,32.8,6,66,49.9938,50.002,50.013,49.98,50.013,-0.006200000000001182,-0.03100000000000591,3884.6,3865,3891,3649.6,3690,3607,233.8,201.0,8.1456,-2.312,-1.0,-1.0,-1.0,1,-1.0,2.312,True,-5.303,-1.0,False,True,False,True,-1.0,-1.0,True,1.0,8.485,8.1456
2026-01-30 19:45:15.474202+00:00,-2.045369781909803,12,19:45,lgbm_v4,-3.23875,12.955,2026-01-30 19:45:15.478441+00,2026-01-30,2026-01-30 20:45:00,11.136399999999998,12.955,-5.552,17.31052820684568,16.0,-18,12,50.0052,50.012,50.005,49.982,50.017,0.005200000000000671,0.026000000000003354,3871.8,3880,3847,3610.4,3668,3585,259.8,243.8,11.1364,-0.041,-1.0,-1.0,-1.0,-1,1.0,0.041,True,-2.312,-1.0,False,False,True,False,-1.0,-1.0,True,-1.0,12.955,11.1364
2026-01-30 20:00:15.062715+00:00,1.2250828574063477,12,20:00,lgbm_v4,4.67,-18.68,2026-01-30 20:00:15.067202+00,2026-01-30,2026-01-30 21:00:00,2.4372,-18.68,15.235,13.995816685710057,88.2,53,121,49.983799999999995,49.982,50.01,49.958,50.01,-0.016200000000000613,-0.08100000000000307,3841.6,3833,3866,3524.6,3540,3519,315.2,227.0,2.4372,0.255,1.0,1.0,1.0,1,-1.0,0.255,True,-0.041,-1.0,True,False,True,False,1.0,1.0,True,1.0,-18.68,2.4372
2026-01-30 20:15:14.445577+00:00,-1.0405637021503165,12,20:15,lgbm_v4,4.79875,-19.195,2026-01-30 20:15:14.450819+00,2026-01-30,2026-01-30 21:15:00,-2.0924,-19.195,-8.701,11.629130805868511,36.2,53,46,50.0058,49.993,50.018,49.993,50.018,0.0058000000000006935,0.029000000000003467,3771.2,3801,3729,3489.4,3514,3429,282.6,246.4,-2.0924,-0.461,-1.0,-1.0,1.0,1,1.0,0.461,True,0.255,1.0,True,True,False,False,1.0,1.0,True,1.0,-19.195,-2.0924
2026-01-30 20:30:15.645311+00:00,0.0250601118017367,12,20:30,lgbm_v4,-0.39375,1.575,2026-01-30 20:30:15.650414+00,2026-01-30,2026-01-30 21:30:00,8.3174,1.575,-29.885,24.16391057548426,5.8,23,34,49.999399999999994,50.022,50.005,49.98,50.022,-0.0006000000000014438,-0.003000000000007219,3740.4,3735,3744,3466.4,3453,3433,272.4,266.6,8.317399999999997,-0.694,-1.0,1.0,-1.0,1,-1.0,0.694,False,-0.461,-1.0,False,False,True,False,1.0,1.0,True,1.0,1.575,8.317399999999997
2026-01-30 20:45:15.741234+00:00,-0.8786836068063522,12,20:45,lgbm_v4,6.59225,-26.369,2026-01-30 20:45:15.753814+00,2026-01-30,2026-01-30 21:45:00,-22.5496,-26.369,-45.005,18.299140138268793,26.2,2,29,50.0028,50.016,50.012,49.977,50.021,0.0027999999999991586,0.013999999999995794,3728.4,3744,3716,3374.0,3443,3344,353.0,326.8,-22.5496,6.039,1.0,-1.0,1.0,1,1.0,6.039,False,-0.694,-1.0,True,True,False,False,1.0,1.0,True,1.0,-26.369,-22.5496
2026-01-30 21:00:17.047855+00:00,2.235307779450876,12,21:00,lgbm_v4,11.25125,-45.005,2026-01-30 21:00:17.052453+00,2026-01-30,2026-01-30 22:00:00,21.549599999999998,-45.005,6.502,46.24050286058749,16.2,-4,-6,49.973,49.99,50.012,49.927,50.012,-0.0269999999999996,-0.134999999999998,3728.8,3726,3713,3355.0,3384,3353,371.6,355.4,21.5496,-9.894,-1.0,1.0,1.0,-1,-1.0,9.894,False,6.039,1.0,True,True,False,False,-1.0,-1.0,True,-1.0,-45.005,21.5496
2026-01-30 21:15:16.497434+00:00,-3.681710119503765,12,21:15,lgbm_v4,-9.56575,38.263,2026-01-30 21:15:16.509927+00,2026-01-30,2026-01-30 22:15:00,27.5086,38.263,24.194,18.46003916030516,50.4,37,56,49.9968,50.015,49.999,49.976,50.015,-0.0031999999999996476,-0.015999999999998238,3746.4,3737,3725,3276.8,3314,3231,468.2,417.8,27.5086,-5.723,-1.0,-1.0,-1.0,1,-1.0,5.723,True,-9.894,-1.0,False,True,False,True,-1.0,-1.0,False,-1.0,38.263,27.5086
2026-01-30 21:30:15.657974+00:00,-3.750712102762783,12,21:30,lgbm_v4,-6.0485,24.194,2026-01-30 21:30:15.662631+00,2026-01-30,2026-01-30 22:30:00,45.82000000000001,24.194,58.288,17.57584537084917,-4.0,-49,62,49.995999999999995,50.018,49.998,49.985,50.018,-0.0040000000000006255,-0.020000000000003126,3721.8,3699,3736,3229.6,3285,3160,490.6,494.6,45.81999999999999,-11.877,-1.0,-1.0,-1.0,-1,-1.0,11.877,True,-5.723,-1.0,False,False,True,True,-3.0,-1.0,False,-1.0,24.194,45.81999999999999
2026-01-30 21:45:15.863594+00:00,-2.4127924425736214,12,21:45,lgbm_v4,-7.9615,31.846,2026-01-30 21:45:15.868045+00,2026-01-30,2026-01-30 22:45:00,46.678,31.846,49.617,9.758609865139602,-17.6,-12,24,50.025999999999996,50.016,50.023,50.016,50.033,0.02600000000000193,0.13000000000000966,3719.4,3709,3729,3193.0,3195,3151,525.6,543.2,46.678,-11.19,-1.0,-1.0,-1.0,-1,1.0,11.19,True,-11.877,-1.0,False,False,True,False,-1.0,-1.0,True,-1.0,31.846,46.678
2026-01-30 22:00:16.190628+00:00,-11.448632560009289,12,22:00,lgbm_v4,-12.40425,49.617,2026-01-30 22:00:16.195017+00,2026-01-30,2026-01-30 23:00:00,39.8632,49.617,26.126,8.722593633776595,-34.6,-20,-52,50.0012,50.007,50.014,49.979,50.018,0.0012000000000000454,0.006000000000000227,3697.4,3699,3687,3154.4,3156,3153,541.8,576.4,39.8632,-10.151,-1.0,-1.0,-1.0,-1,1.0,10.151,True,-11.19,-1.0,False,False,True,False,-1.0,-1.0,False,-1.0,49.617,39.8632
2026-01-30 22:15:17.226063+00:00,-10.15518981225808,12,22:15,lgbm_v4,-13.2025,52.81,2026-01-30 22:15:17.231089+00,2026-01-30,2026-01-30 23:15:00,40.7108,52.81,29.888,11.5134151623226,-25.4,-45,-33,50.0094,50.008,49.994,49.994,50.021,0.00940000000000083,0.04700000000000415,3686.6,3689,3684,3086.8,3132,3083,599.2,624.6,40.7108,-8.123,-1.0,-1.0,-1.0,-1,1.0,8.123,True,-10.151,-1.0,False,False,True,False,-1.0,-1.0,False,-1.0,52.81,40.7108
2026-01-30 22:30:15.819168+00:00,-5.425623662239298,12,22:30,lgbm_v4,-3.22075,12.883,2026-01-30 22:30:15.823677+00,2026-01-30,2026-01-30 23:30:00,24.949,12.883,16.112,11.645778527002825,-16.4,-29,-24,50.009,50.02,49.997,49.997,50.02,0.009000000000000341,0.045000000000001705,3691.4,3682,3694,3088.2,3083,3102,602.2,618.6,24.949,-5.885,-1.0,-1.0,-1.0,-1,1.0,5.885,True,-8.123,-1.0,False,False,True,False,-1.0,-1.0,False,-1.0,12.883,24.949
2026-01-30 22:45:15.661461+00:00,-4.595559173080003,12,22:45,lgbm_v4,-1.6015,6.406,2026-01-30 22:45:15.665877+00,2026-01-30,2026-01-30 23:45:00,24.4254,6.406,18.428,12.855546693937212,-22.0,-32,-55,50.0086,50.003,50.038,49.983,50.038,0.008599999999998432,0.042999999999992156,3688.4,3683,3683,3094.4,3098,3129,592.8,614.8,24.4254,-4.932,-1.0,-1.0,-1.0,-1,1.0,4.932,True,-5.885,-1.0,False,False,True,False,-1.0,-1.0,False,-1.0,6.406,24.4254
