timestamp,signal_percent,reason,prediction_mwh,created_at
2026-01-31 01:21:15.659412+00,0,imbalance=9.75MWh > 5.0MW,9.753561256430404,2026-01-31 01:21:15.667906+00
2026-01-31 01:24:15.619211+00,0,imbalance=11.92MWh > 5.0MW,11.918067417556628,2026-01-31 01:24:15.624615+00
2026-01-31 01:27:15.511075+00,0,imbalance=9.61MWh > 5.0MW,9.61185148243605,2026-01-31 01:27:15.523306+00
2026-01-31 01:30:15.606875+00,16,proportional: imbalance=3.40MWh,3.39619754692526,2026-01-31 01:30:15.614077+00
2026-01-31 01:33:15.601968+00,0,imbalance=6.57MWh > 5.0MW,6.5736248069973895,2026-01-31 01:33:15.612977+00
2026-01-31 01:36:15.407157+00,0,imbalance=7.76MWh > 5.0MW,7.763390175239249,2026-01-31 01:36:15.414196+00
2026-01-31 01:39:15.441257+00,0,imbalance=7.02MWh > 5.0MW,7.0218986146692295,2026-01-31 01:39:15.447091+00
2026-01-31 01:42:15.592165+00,0,imbalance=7.80MWh > 5.0MW,7.799154758842987,2026-01-31 01:42:15.611665+00
2026-01-31 01:45:15.765385+00,0,imbalance=5.93MWh > 5.0MW,5.930332133004862,2026-01-31 01:45:15.772936+00
2026-01-31 01:48:15.688001+00,0,imbalance=6.16MWh > 5.0MW,6.157087292686046,2026-01-31 01:48:15.694232+00
2026-01-31 01:51:15.675494+00,0,imbalance=8.48MWh > 5.0MW,8.481083710191639,2026-01-31 01:51:15.684842+00
2026-01-31 01:54:15.45627+00,0,imbalance=8.89MWh > 5.0MW,8.889395201787519,2026-01-31 01:54:15.462343+00
2026-01-31 01:57:15.568582+00,0,imbalance=8.70MWh > 5.0MW,8.70121698960924,2026-01-31 01:57:15.575182+00
2026-01-31 02:00:16.114042+00,0,imbalance=10.64MWh > 5.0MW,10.642521803793333,2026-01-31 02:00:16.121374+00
2026-01-31 02:03:15.475726+00,0,imbalance=9.56MWh > 5.0MW,9.556750523942467,2026-01-31 02:03:15.490028+00
2026-01-31 02:06:15.65922+00,0,proportional: imbalance=4.94MWh,4.940037128639202,2026-01-31 02:06:15.665866+00
2026-01-31 02:09:15.738774+00,8,proportional: imbalance=4.11MWh,4.106785216613537,2026-01-31 02:09:15.744642+00
2026-01-31 02:12:15.606732+00,8,proportional: imbalance=4.19MWh,4.190551356554977,2026-01-31 02:12:15.620672+00
2026-01-31 02:15:15.444597+00,14,proportional: imbalance=3.53MWh,3.5296297510308974,2026-01-31 02:15:15.451432+00
2026-01-31 02:18:15.602312+00,23,proportional: imbalance=2.64MWh,2.639271588313214,2026-01-31 02:18:15.608538+00
2026-01-31 02:21:15.680848+00,13,proportional: imbalance=3.61MWh,3.610221623285654,2026-01-31 02:21:15.687274+00
2026-01-31 02:24:15.51688+00,11,proportional: imbalance=3.81MWh,3.8121036123685967,2026-01-31 02:24:15.53129+00
2026-01-31 02:27:15.427124+00,26,proportional: imbalance=2.30MWh,2.3038635824478324,2026-01-31 02:27:15.434597+00
2026-01-31 02:30:15.655916+00,0,imbalance=5.48MWh > 5.0MW,5.481791372943517,2026-01-31 02:30:15.667295+00
2026-01-31 02:33:15.648762+00,0,imbalance=5.77MWh > 5.0MW,5.766851031264077,2026-01-31 02:33:15.658816+00
2026-01-31 02:36:15.476889+00,0,imbalance=6.89MWh > 5.0MW,6.890632492515358,2026-01-31 02:36:15.484185+00
2026-01-31 02:39:15.687874+00,0,imbalance=6.66MWh > 5.0MW,6.660485948936115,2026-01-31 02:39:15.693895+00
2026-01-31 02:42:15.588176+00,0,imbalance=5.02MWh > 5.0MW,5.024260891261126,2026-01-31 02:42:15.594613+00
2026-01-31 02:45:15.711454+00,32,proportional: imbalance=1.73MWh,1.73271434928898,2026-01-31 02:45:15.718502+00
2026-01-31 02:48:15.515464+00,26,proportional: imbalance=2.40MWh,2.397528914685785,2026-01-31 02:48:15.530097+00
2026-01-31 02:51:15.459166+00,17,proportional: imbalance=3.22MWh,3.2156613573750827,2026-01-31 02:51:15.46612+00
2026-01-31 02:54:15.5165+00,46,proportional: imbalance=0.30MWh,0.3046776685867547,2026-01-31 02:54:15.522518+00
2026-01-31 02:57:15.637429+00,51,proportional: imbalance=-0.17MWh,-0.16829213450334837,2026-01-31 02:57:15.649102+00
2026-01-31 03:00:15.592011+00,37,proportional: imbalance=1.29MWh,1.2871303196279624,2026-01-31 03:00:15.599103+00
2026-01-31 03:03:15.665948+00,34,proportional: imbalance=1.50MWh,1.5049547707892392,2026-01-31 03:03:15.673149+00
2026-01-31 03:06:15.669825+00,41,proportional: imbalance=0.81MWh,0.8117120046916236,2026-01-31 03:06:15.683797+00
2026-01-31 03:09:15.47971+00,35,proportional: imbalance=1.43MWh,1.4307045801701275,2026-01-31 03:09:15.485133+00
2026-01-31 03:12:15.414485+00,34,proportional: imbalance=1.59MWh,1.5931225073969815,2026-01-31 03:12:15.420986+00
2026-01-31 03:15:15.635685+00,45,proportional: imbalance=0.46MWh,0.46213308624625304,2026-01-31 03:15:15.64158+00
2026-01-31 03:18:15.503581+00,25,proportional: imbalance=2.43MWh,2.4285300947332185,2026-01-31 03:18:15.50976+00
2026-01-31 03:21:15.594279+00,34,proportional: imbalance=1.55MWh,1.546155618243656,2026-01-31 03:21:15.601064+00
2026-01-31 03:24:15.560549+00,31,proportional: imbalance=1.88MWh,1.875798033449625,2026-01-31 03:24:15.566396+00
2026-01-31 03:27:15.633739+00,48,proportional: imbalance=0.17MWh,0.16725541853457937,2026-01-31 03:27:15.644106+00
2026-01-31 03:30:15.587189+00,49,proportional: imbalance=0.06MWh,0.06472638360601714,2026-01-31 03:30:15.603445+00
2026-01-31 03:33:15.57034+00,24,proportional: imbalance=2.51MWh,2.5069084609122343,2026-01-31 03:33:15.584129+00
2026-01-31 03:36:15.584446+00,49,proportional: imbalance=0.07MWh,0.07235137307450934,2026-01-31 03:36:15.590665+00
2026-01-31 03:39:15.448101+00,48,proportional: imbalance=0.17MWh,0.16747301418161806,2026-01-31 03:39:15.453442+00
2026-01-31 03:42:15.474766+00,34,proportional: imbalance=1.51MWh,1.512611878983029,2026-01-31 03:42:15.48122+00
2026-01-31 03:45:15.484604+00,58,proportional: imbalance=-0.82MWh,-0.8170786732351033,2026-01-31 03:45:15.49126+00
2026-01-31 03:48:15.688662+00,45,proportional: imbalance=0.42MWh,0.42049322885954943,2026-01-31 03:48:15.694632+00
2026-01-31 03:51:15.660219+00,40,proportional: imbalance=0.96MWh,0.9627293577341735,2026-01-31 03:51:15.669824+00
2026-01-31 03:54:15.454073+00,23,proportional: imbalance=2.62MWh,2.6151738622742693,2026-01-31 03:54:15.459441+00
2026-01-31 03:57:15.569872+00,33,proportional: imbalance=1.64MWh,1.6374145388442938,2026-01-31 03:57:15.586707+00
2026-01-31 04:00:15.932823+00,72,proportional: imbalance=-2.26MWh,-2.26165319477526,2026-01-31 04:00:15.939451+00
2026-01-31 04:03:15.462186+00,93,proportional: imbalance=-4.38MWh,-4.378703502854799,2026-01-31 04:03:15.476779+00
2026-01-31 04:06:15.536189+00,38,proportional: imbalance=1.12MWh,1.119728784588959,2026-01-31 04:06:15.547012+00
2026-01-31 04:09:15.638293+00,26,proportional: imbalance=2.32MWh,2.319739620094088,2026-01-31 04:09:15.647188+00
2026-01-31 04:12:15.55611+00,30,proportional: imbalance=2.00MWh,1.9996860542501185,2026-01-31 04:12:15.563639+00
2026-01-31 04:15:15.526008+00,51,proportional: imbalance=-0.18MWh,-0.1771507815820542,2026-01-31 04:15:15.538932+00
2026-01-31 04:18:15.57206+00,36,proportional: imbalance=1.35MWh,1.3505021529560253,2026-01-31 04:18:15.584144+00
2026-01-31 04:21:15.683991+00,21,proportional: imbalance=2.86MWh,2.8592344932439326,2026-01-31 04:21:15.690134+00
2026-01-31 04:24:15.449771+00,33,proportional: imbalance=1.65MWh,1.6536100195457917,2026-01-31 04:24:15.455676+00
2026-01-31 04:27:15.441283+00,0,proportional: imbalance=4.95MWh,4.946504140628075,2026-01-31 04:27:15.457404+00
2026-01-31 04:30:14.550489+00,26,proportional: imbalance=2.36MWh,2.361084907001095,2026-01-31 04:30:14.557069+00
2026-01-31 04:33:15.618905+00,30,proportional: imbalance=1.91MWh,1.9099701104679108,2026-01-31 04:33:15.625413+00
2026-01-31 04:36:15.498547+00,45,proportional: imbalance=0.47MWh,0.4675345708021575,2026-01-31 04:36:15.504965+00
2026-01-31 04:39:15.756957+00,31,proportional: imbalance=1.89MWh,1.8876952738428379,2026-01-31 04:39:15.762601+00
2026-01-31 04:42:15.641068+00,32,proportional: imbalance=1.71MWh,1.7112745687026587,2026-01-31 04:42:15.654318+00
2026-01-31 04:45:15.685333+00,30,proportional: imbalance=2.00MWh,1.9966311013102978,2026-01-31 04:45:15.69167+00
2026-01-31 04:48:15.396454+00,8,proportional: imbalance=4.16MWh,4.160218500321077,2026-01-31 04:48:15.401928+00
2026-01-31 04:51:15.458622+00,0,imbalance=6.29MWh > 5.0MW,6.2875073764493274,2026-01-31 04:51:15.46504+00
2026-01-31 04:54:15.588483+00,0,imbalance=8.03MWh > 5.0MW,8.032585177357294,2026-01-31 04:54:15.594837+00
2026-01-31 04:57:15.70073+00,0,imbalance=8.29MWh > 5.0MW,8.291946666595312,2026-01-31 04:57:15.717192+00
2026-01-31 05:00:15.772642+00,0,imbalance=7.38MWh > 5.0MW,7.383904192864771,2026-01-31 05:00:15.779328+00
2026-01-31 05:03:14.443772+00,33,proportional: imbalance=1.64MWh,1.6395084548788224,2026-01-31 05:03:14.449918+00
2026-01-31 05:06:14.362926+00,0,imbalance=7.38MWh > 5.0MW,7.38467224895932,2026-01-31 05:06:14.370821+00
2026-01-31 05:09:15.431654+00,0,imbalance=6.24MWh > 5.0MW,6.24406097112084,2026-01-31 05:09:15.437081+00
2026-01-31 05:12:15.387303+00,3,proportional: imbalance=4.65MWh,4.653829432910152,2026-01-31 05:12:15.402734+00
2026-01-31 05:15:14.772076+00,2,proportional: imbalance=4.73MWh,4.725566908295619,2026-01-31 05:15:14.786133+00
2026-01-31 05:18:15.487069+00,0,imbalance=7.78MWh > 5.0MW,7.77875888179606,2026-01-31 05:18:15.497667+00
2026-01-31 05:21:15.591034+00,0,imbalance=7.29MWh > 5.0MW,7.286581459773096,2026-01-31 05:21:15.598647+00
2026-01-31 05:24:15.492826+00,0,imbalance=6.30MWh > 5.0MW,6.303347710803979,2026-01-31 05:24:15.498415+00
2026-01-31 05:27:14.352503+00,0,imbalance=7.35MWh > 5.0MW,7.346886999521158,2026-01-31 05:27:14.359737+00
2026-01-31 05:30:14.648282+00,0,imbalance=6.87MWh > 5.0MW,6.869803963842952,2026-01-31 05:30:14.657326+00
2026-01-31 05:33:15.569395+00,0,imbalance=9.28MWh > 5.0MW,9.280260177822106,2026-01-31 05:33:15.578883+00
2026-01-31 05:36:15.492758+00,0,imbalance=9.21MWh > 5.0MW,9.21171313085779,2026-01-31 05:36:15.510306+00
2026-01-31 05:39:15.465416+00,0,imbalance=9.76MWh > 5.0MW,9.759174378781811,2026-01-31 05:39:15.471425+00
2026-01-31 05:42:16.688106+00,0,imbalance=11.75MWh > 5.0MW,11.753837974205663,2026-01-31 05:42:16.698785+00
2026-01-31 05:45:15.603204+00,0,imbalance=11.98MWh > 5.0MW,11.976935616699352,2026-01-31 05:45:15.609312+00
2026-01-31 05:48:15.499883+00,0,imbalance=10.11MWh > 5.0MW,10.10730748016864,2026-01-31 05:48:15.505501+00
2026-01-31 05:51:15.663646+00,0,imbalance=12.31MWh > 5.0MW,12.305860123742418,2026-01-31 05:51:15.67025+00
2026-01-31 05:54:15.735533+00,0,imbalance=13.44MWh > 5.0MW,13.43655406106292,2026-01-31 05:54:15.747392+00
2026-01-31 05:57:15.489301+00,0,imbalance=11.69MWh > 5.0MW,11.686890421519978,2026-01-31 05:57:15.498615+00
2026-01-31 06:00:16.205443+00,0,imbalance=5.06MWh > 5.0MW,5.061756407606402,2026-01-31 06:00:16.214901+00
2026-01-31 06:03:15.473106+00,0,imbalance=10.48MWh > 5.0MW,10.476745766812426,2026-01-31 06:03:15.478578+00
2026-01-31 06:06:16.226511+00,0,imbalance=5.58MWh > 5.0MW,5.575548100877215,2026-01-31 06:06:16.241044+00
2026-01-31 06:09:15.685864+00,20,proportional: imbalance=2.94MWh,2.9367091151585503,2026-01-31 06:09:15.691326+00
2026-01-31 06:12:15.618132+00,24,proportional: imbalance=2.60MWh,2.5961840908788822,2026-01-31 06:12:15.625124+00
2026-01-31 06:15:15.549056+00,19,proportional: imbalance=3.01MWh,3.007383479124982,2026-01-31 06:15:15.557006+00
2026-01-31 06:18:15.630542+00,29,proportional: imbalance=2.03MWh,2.034899176355397,2026-01-31 06:18:15.652009+00
2026-01-31 06:21:15.64613+00,34,proportional: imbalance=1.54MWh,1.539045321928285,2026-01-31 06:21:15.6533+00
2026-01-31 06:24:15.422444+00,34,proportional: imbalance=1.57MWh,1.5700045024817864,2026-01-31 06:24:15.438388+00
2026-01-31 06:27:15.527789+00,45,proportional: imbalance=0.46MWh,0.461925814957879,2026-01-31 06:27:15.545651+00
2026-01-31 06:30:15.450535+00,24,proportional: imbalance=2.57MWh,2.5702591754707926,2026-01-31 06:30:15.466617+00
2026-01-31 06:33:15.53869+00,30,proportional: imbalance=1.98MWh,1.983032848006999,2026-01-31 06:33:15.551332+00
2026-01-31 06:36:15.368902+00,27,proportional: imbalance=2.29MWh,2.285183881726072,2026-01-31 06:36:15.383715+00
2026-01-31 06:39:15.408205+00,25,proportional: imbalance=2.43MWh,2.43406632950833,2026-01-31 06:39:15.414577+00
2026-01-31 06:42:15.6493+00,16,proportional: imbalance=3.35MWh,3.3489169918108646,2026-01-31 06:42:15.664003+00
2026-01-31 06:45:15.652057+00,28,proportional: imbalance=2.14MWh,2.142087836785277,2026-01-31 06:45:15.661938+00
2026-01-31 06:48:15.528644+00,55,proportional: imbalance=-0.56MWh,-0.5645141321695522,2026-01-31 06:48:15.549168+00
2026-01-31 06:51:15.491013+00,39,proportional: imbalance=1.09MWh,1.0857920685972808,2026-01-31 06:51:15.498176+00
2026-01-31 06:54:15.42182+00,41,proportional: imbalance=0.89MWh,0.8875918530689677,2026-01-31 06:54:15.433553+00
2026-01-31 06:57:16.088375+00,25,proportional: imbalance=2.48MWh,2.481720221193127,2026-01-31 06:57:16.095006+00
2026-01-31 07:00:17.566262+00,44,proportional: imbalance=0.52MWh,0.5170571013226225,2026-01-31 07:00:17.574102+00
2026-01-31 07:03:15.462949+00,0,imbalance=6.44MWh > 5.0MW,6.4383083067187785,2026-01-31 07:03:15.476439+00
2026-01-31 07:06:18.305063+00,0,imbalance=10.42MWh > 5.0MW,10.415201803483995,2026-01-31 07:06:18.311345+00
2026-01-31 07:09:15.518236+00,0,imbalance=12.30MWh > 5.0MW,12.297002219650958,2026-01-31 07:09:15.524728+00
2026-01-31 07:12:15.658775+00,0,imbalance=11.61MWh > 5.0MW,11.613805127102,2026-01-31 07:12:15.712307+00
2026-01-31 07:15:15.69144+00,0,imbalance=7.85MWh > 5.0MW,7.8486072905843205,2026-01-31 07:15:15.699304+00
2026-01-31 07:18:15.541698+00,0,imbalance=9.84MWh > 5.0MW,9.837969517324467,2026-01-31 07:18:15.553775+00
2026-01-31 07:21:15.648302+00,0,imbalance=11.90MWh > 5.0MW,11.903656342476754,2026-01-31 07:21:15.655444+00
2026-01-31 07:24:15.707481+00,0,imbalance=11.89MWh > 5.0MW,11.891750446098332,2026-01-31 07:24:15.723044+00
2026-01-31 07:27:15.465948+00,0,imbalance=12.03MWh > 5.0MW,12.030984940984753,2026-01-31 07:27:15.4837+00
2026-01-31 07:30:15.838009+00,0,imbalance=12.58MWh > 5.0MW,12.57731251418794,2026-01-31 07:30:15.85408+00
2026-01-31 07:33:15.408151+00,0,imbalance=14.57MWh > 5.0MW,14.572600416560645,2026-01-31 07:33:15.413996+00
2026-01-31 07:36:15.449677+00,0,imbalance=14.00MWh > 5.0MW,14.001380814146943,2026-01-31 07:36:15.456005+00
2026-01-31 07:39:15.631743+00,0,imbalance=11.17MWh > 5.0MW,11.166156300699361,2026-01-31 07:39:15.637426+00
2026-01-31 07:42:15.59746+00,0,imbalance=10.71MWh > 5.0MW,10.712449486465333,2026-01-31 07:42:15.603822+00
2026-01-31 07:45:15.722382+00,0,imbalance=9.37MWh > 5.0MW,9.370745893552927,2026-01-31 07:45:15.729693+00
2026-01-31 07:48:15.46855+00,0,imbalance=10.31MWh > 5.0MW,10.312656887659324,2026-01-31 07:48:15.474336+00
2026-01-31 07:51:15.744697+00,0,imbalance=6.34MWh > 5.0MW,6.339877265790814,2026-01-31 07:51:15.751242+00
2026-01-31 07:54:15.421964+00,22,proportional: imbalance=2.70MWh,2.7049576603738803,2026-01-31 07:54:15.42824+00
2026-01-31 07:57:15.45431+00,13,proportional: imbalance=3.63MWh,3.633901316620483,2026-01-31 07:57:15.460516+00
2026-01-31 08:00:16.687943+00,0,imbalance=6.64MWh > 5.0MW,6.638832912894161,2026-01-31 08:00:16.69465+00
2026-01-31 08:03:15.56716+00,32,proportional: imbalance=1.75MWh,1.753486726315149,2026-01-31 08:03:15.58296+00
2026-01-31 08:06:15.426128+00,24,proportional: imbalance=2.55MWh,2.5469137972755167,2026-01-31 08:06:15.432532+00
2026-01-31 08:09:15.587541+00,37,proportional: imbalance=1.29MWh,1.2887866432732296,2026-01-31 08:09:15.59659+00
2026-01-31 08:12:15.757742+00,51,proportional: imbalance=-0.12MWh,-0.12180354668865608,2026-01-31 08:12:15.763929+00
2026-01-31 08:15:15.466397+00,24,proportional: imbalance=2.54MWh,2.5375258619015173,2026-01-31 08:15:15.473412+00
2026-01-31 08:18:15.43471+00,53,proportional: imbalance=-0.32MWh,-0.31829313052572866,2026-01-31 08:18:15.440858+00
2026-01-31 08:21:15.697699+00,45,proportional: imbalance=0.41MWh,0.41072157460908015,2026-01-31 08:21:15.704243+00
2026-01-31 08:24:15.73924+00,54,proportional: imbalance=-0.46MWh,-0.46103987531376966,2026-01-31 08:24:15.744752+00
2026-01-31 08:27:15.402441+00,72,proportional: imbalance=-2.29MWh,-2.294809379612607,2026-01-31 08:27:15.409884+00
2026-01-31 08:30:15.475319+00,59,proportional: imbalance=-0.99MWh,-0.9936507450319692,2026-01-31 08:30:15.489607+00
2026-01-31 08:33:15.462752+00,82,proportional: imbalance=-3.26MWh,-3.2605035572558076,2026-01-31 08:33:15.476862+00
2026-01-31 08:36:16.205693+00,94,proportional: imbalance=-4.43MWh,-4.4284272861594465,2026-01-31 08:36:16.212316+00
2026-01-31 08:39:15.692148+00,90,proportional: imbalance=-4.06MWh,-4.056334841910675,2026-01-31 08:39:15.706964+00
2026-01-31 08:42:15.602919+00,95,proportional: imbalance=-4.53MWh,-4.527658759126438,2026-01-31 08:42:15.620716+00
2026-01-31 08:45:15.646358+00,66,proportional: imbalance=-1.63MWh,-1.6343955427608943,2026-01-31 08:45:15.655134+00
2026-01-31 08:48:15.619918+00,57,proportional: imbalance=-0.78MWh,-0.7808977653686764,2026-01-31 08:48:15.625551+00
2026-01-31 08:51:15.54906+00,31,proportional: imbalance=1.89MWh,1.8914754231261794,2026-01-31 08:51:15.556483+00
2026-01-31 08:54:15.490961+00,25,proportional: imbalance=2.45MWh,2.446917459253989,2026-01-31 08:54:15.496502+00
2026-01-31 08:57:15.387697+00,4,proportional: imbalance=4.54MWh,4.536779667691853,2026-01-31 08:57:15.39445+00
2026-01-31 09:00:16.463853+00,29,proportional: imbalance=2.02MWh,2.0179885682339638,2026-01-31 09:00:16.470356+00
2026-01-31 09:03:15.463763+00,0,imbalance=10.05MWh > 5.0MW,10.046837553922735,2026-01-31 09:03:15.476122+00
2026-01-31 09:06:15.570785+00,0,imbalance=14.65MWh > 5.0MW,14.646350108341437,2026-01-31 09:06:15.577557+00
2026-01-31 09:09:15.606074+00,0,imbalance=13.88MWh > 5.0MW,13.881911094422541,2026-01-31 09:09:15.615665+00
2026-01-31 09:12:15.460629+00,0,imbalance=14.41MWh > 5.0MW,14.410124042941176,2026-01-31 09:12:15.467813+00
2026-01-31 09:15:16.277847+00,0,imbalance=9.15MWh > 5.0MW,9.146397979887828,2026-01-31 09:15:16.284611+00
2026-01-31 09:18:15.544033+00,0,imbalance=18.55MWh > 5.0MW,18.54887900264476,2026-01-31 09:18:15.557303+00
2026-01-31 09:21:15.735852+00,0,imbalance=19.05MWh > 5.0MW,19.050137579168855,2026-01-31 09:21:15.743719+00
2026-01-31 09:24:15.557952+00,0,imbalance=16.79MWh > 5.0MW,16.786868331514338,2026-01-31 09:24:15.564186+00
2026-01-31 09:27:15.606959+00,0,imbalance=17.69MWh > 5.0MW,17.69440706767144,2026-01-31 09:27:15.613454+00
2026-01-31 09:30:15.367352+00,0,imbalance=10.67MWh > 5.0MW,10.666238126934116,2026-01-31 09:30:15.375709+00
2026-01-31 09:33:15.713219+00,0,imbalance=22.08MWh > 5.0MW,22.078273114416785,2026-01-31 09:33:15.718633+00
2026-01-31 09:36:15.599109+00,0,imbalance=20.09MWh > 5.0MW,20.09012245619185,2026-01-31 09:36:15.606737+00
2026-01-31 09:39:15.758514+00,0,imbalance=19.70MWh > 5.0MW,19.70293666772701,2026-01-31 09:39:15.765188+00
2026-01-31 09:42:15.74707+00,0,imbalance=19.57MWh > 5.0MW,19.565463356309102,2026-01-31 09:42:15.757226+00
2026-01-31 09:45:15.528218+00,0,imbalance=13.08MWh > 5.0MW,13.077826291120878,2026-01-31 09:45:15.534268+00
2026-01-31 09:48:15.680831+00,0,imbalance=16.04MWh > 5.0MW,16.04412222737796,2026-01-31 09:48:15.687212+00
2026-01-31 09:51:15.529123+00,0,imbalance=16.90MWh > 5.0MW,16.90442478691531,2026-01-31 09:51:15.535155+00
2026-01-31 09:54:15.46467+00,0,imbalance=15.36MWh > 5.0MW,15.358940793333245,2026-01-31 09:54:15.480435+00
2026-01-31 09:57:15.522504+00,0,imbalance=16.09MWh > 5.0MW,16.09347234672128,2026-01-31 09:57:15.53624+00
2026-01-31 10:00:16.040179+00,0,imbalance=19.90MWh > 5.0MW,19.89857486798176,2026-01-31 10:00:16.053398+00
2026-01-31 10:03:15.603455+00,0,imbalance=21.04MWh > 5.0MW,21.039215322447188,2026-01-31 10:03:15.620064+00
2026-01-31 10:06:15.453006+00,0,imbalance=23.41MWh > 5.0MW,23.40827367206016,2026-01-31 10:06:15.48839+00
